Company	Element	APS	Specification
Cytodiagnostics	Gold	30nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Nanocs	Gold	30nm	In aqueous solution, 0.01% Au
Nanocs	Gold	30nm	Dextran-coated, in aqueous solution, 0.01% Au
Nanocs	Gold	30nm	PEG-coated, in aqueous solution, 0.01% Au
Nanocs	Gold	30nm	Biotin labeled, in aqueous solution, 0.01% Au
Nanocs	Gold	30nm	Streptavidin labeled, in aqueous solution, 0.01% Au
Nanocs	Gold	35nm	In aqueous solution, 0.01% Au
IMRA America, Inc. (NanoBio Division)	Gold	40 nm	
Particular GmbH	Gold	40-70nm	Pure nanoparticle dispersions from laser ablation
Particular GmbH	Gold	40-70nm	Pure nanoparticle dispersions from laser ablation
BBI Solutions	Gold	40nm	Size: 40nm, Particles /ml 9.00E10, Mean size: 37.0 � 43.0 nm, CV ?8%
Cytodiagnostics	Gold	40nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	40nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	40nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	40nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Cytodiagnostics	Gold	40nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	40nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	40nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	40nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Nanocs	Gold	40nm	In aqueous solution, 0.01% Au
Nanocs	Gold	40nm	Dextran-coated, in aqueous solution, 0.01% Au
Nanocs	Gold	40nm	PEG-coated, in aqueous solution, 0.01% Au
Nanocs	Gold	40nm	Biotin labeled, in aqueous solution, 0.01% Au
Nanocs	Gold	40nm	Streptavidin labeled, in aqueous solution, 0.01% Au
Particular GmbH	Gold	5-10nm	Pure nanoparticle dispersions from laser ablation
Particular GmbH	Gold	5-10nm	Conjugated to customized DNA
Particular GmbH	Gold	5-10nm	Conjugated to cationic peptides
Particular GmbH	Gold	5-10nm	Conjugated to secondary antibodies (anti-IgG)
Particular GmbH	Gold	5-10nm	Pure nanoparticle dispersions from laser ablation
Particular GmbH	Gold	5-10nm	Conjugated to customized DNA
Particular GmbH	Gold	5-10nm	Conjugated to cationic peptides
Particular GmbH	Gold	5-10nm	Conjugated to secondary antibodies (anti-IgG)
nanoComposix, Inc.	Gold	5-127nm	Monodisperse
IoLiTec	Gold	50-100nm	P(99.99%)
BBI Solutions	Gold	50nm	Size: 50nm, Particles /ml 4.50E10, Mean size: 47 � 53 nm, CV ?8%
Cytodiagnostics	Gold	50nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	50nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	50nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	50nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Cytodiagnostics	Gold	50nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	50nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	50nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	50nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Nanocs	Gold	50nm	In aqueous solution, 0.01% Au
Nanocs	Gold	50nm	Dextran-coated, in aqueous solution, 0.01% Au
Nanocs	Gold	50nm	PEG-coated, in aqueous solution, 0.01% Au
Nanocs	Gold	50nm	Biotin labeled, in aqueous solution, 0.01% Au
Nanocs	Gold	50nm	Streptavidin labeled, in aqueous solution, 0.01% Au
BBI Solutions	Gold	5nm	Size: 5nm, Particles /ml 5.00E13, Mean size: 4.5 � 6.0 nm, CV ?15%
Cline Scientific	Gold	5nm	Citrate stabilized in Milli-Q, spherical
Nanocs	Gold	5nm	In aqueous solution, 0.01% Au
Nanocs	Gold	5nm	Biotin labeled, in aqueous solution, 0.01% Au
Nanocs	Gold	5nm	Streptavidin labeled, in aqueous solution, 0.01% Au
BBI Solutions	Gold	60nm	Size: 60nm, Particles /ml 2.60E10, Mean size: 57.0 � 63.0 nm, CV ?8%
Cytodiagnostics	Gold	60nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	60nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	60nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	60nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Cytodiagnostics	Gold	60nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	60nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	60nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	60nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Ocean NanoTech	Gold	6nm	Surface ligand dodecanethiol
Ocean NanoTech	Gold	6nm	In water/surface ligand COOH
Cytodiagnostics	Gold	70nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	70nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	70nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	70nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Cytodiagnostics	Gold	70nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	70nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	70nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	70nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
BBI Solutions	Gold	80nm	Size: 80nm, Particles /ml 1.10E10, Mean size: 77.0 � 85.0 nm, CV ?8%
Cytodiagnostics	Gold	80nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	80nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	80nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	80nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Cytodiagnostics	Gold	80nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	80nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	80nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	80nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Meliorum Technologies Inc.	Gold	8nm	Suspended in water
Meliorum Technologies Inc.	Gold	8nm	Suspended in toluene
Cytodiagnostics	Gold	90nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	90nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	90nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	90nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
Cytodiagnostics	Gold	90nm	Citric acid stabilized gold colloid; Supplied in 0.1mg/ml citrate supplemented with 0.025% Tween
Cytodiagnostics	Gold	90nm	Carboxyl (carboxyl-PEG5000-SH) Gold Nanoparticles; supplied in double distilled water
Cytodiagnostics	Gold	90nm	Methylated (methoxy-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water supplemented with 0.05% sodium azide
Cytodiagnostics	Gold	90nm	Amine (amine-PEG5000-SH) Gold Nanoparticles; Supplied in double distilled water
MKnano	Gold	90nm	P(99.9%)
MKnano	Gold	90nm	P(99.9%)
Sisco Research Laboratories Pvt. Ltd.	Gold	90nm	P(>99%)
Sisco Research Laboratories Pvt. Ltd.	Gold	90nm	P(>99%)
IoLiTec	Gold	<100nm	P(99.5%)
HIQ-NANO srl	Gold	from 5 to 150 nm	Disperded in Water
QuantumSphere, Inc.	Iron	10-40nm	FCC/amorphous
QuantumSphere, Inc.	Iron	10-40nm	FCC/amorphous
Ocean NanoTech	Iron	10nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	10nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	10nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	10nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	10nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	10nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	10nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	15nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	15nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	15nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	15nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	15nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	15nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	15nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	20nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	20nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	20nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	20nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	20nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	20nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	20nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Applied Nanotech, Inc.	Iron	25nm	P(>99%)
Applied Nanotech, Inc.	Iron	25nm	P(>99%)
IoLiTec	Iron	25nm	P(99.9%)
Ocean NanoTech	Iron	25nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	25nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	25nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	25nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	25nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	25nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	25nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
EPRUI Nanoparticles & Microspheres Co. Ltd	Iron	30-100nm	P(>99.9%); spherical
EPRUI Nanoparticles & Microspheres Co. Ltd	Iron	30-100nm	P(>99.9%); spherical
Ocean NanoTech	Iron	30nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	30nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	30nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	30nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	30nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	30nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	30nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	35-45nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	35-45nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	35nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	35nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	35nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	35nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	35nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
SkySpring Nanomaterials, Inc.	Iron	40-60nm	P(99.9%)
SkySpring Nanomaterials, Inc.	Iron	40-60nm	P(99.9%)
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	40nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	45nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
NTbase	Iron	50nm	P(99.9) spherical
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals with carboxyl group in water
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals in water with amine group
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals in water with PDDA surface
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals in water with NTA nickel surface
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals in water with biotin surface
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	50nm	Magnetic iron oxide nanocrystals in water with streptavidin surface
Ocean NanoTech	Iron	5nm	Magnetic iron oxide nanocrystals in chloroform
Ocean NanoTech	Iron	5nm	Magnetic iron oxide nanocrystals with carboxyl group in water
IoLiTec	Iron	60-80nm	P(99.8%)
SkySpring Nanomaterials, Inc.	Iron	60-80nm	P(99.9%)
SkySpring Nanomaterials, Inc.	Iron	60-80nm	P(99.9%)
QuantumSphere, Inc.	Manganese	30-50nm	FCC/amorphous
QuantumSphere, Inc.	Manganese	30-50nm	FCC/amorphous
IoLiTec	Molybdenum	100nm	P(>99%)
EPRUI Nanoparticles & Microspheres Co. Ltd	Molybdenum	30-80nm	P(99.9) spherical
EPRUI Nanoparticles & Microspheres Co. Ltd	Molybdenum	30-80nm	P(99.9) spherical
SkySpring Nanomaterials, Inc.	Molybdenum	60-80nm	P(99.9%)
SkySpring Nanomaterials, Inc.	Molybdenum	60-80nm	P(99.9%)
Inframat Advanced Materials LLC	Molybdenum	80nm	P(99.5)
NTbase	Molybdenum	80nm	P(99.95) spherical
Nano Materials and Processes, Inc.	Nanodiamond		UDD in water suspension for electrochemistry, lubricant cooling, polishing, water based paint
Nano Materials and Processes, Inc.	Nanodiamond		Superfine polishing, specialty coatings, etc.
Nano Materials and Processes, Inc.	Nanodiamond		
Nano Materials and Processes, Inc.	Nanodiamond (carbon)		Super polishing, catalyst, special coverings, medical or veterinary applications, cosmetics Super polishing, catalyst, ultra thin coatings, medical, veterinary, cosmetics
Nano Materials and Processes, Inc.	Nanodiamond (carbon)		Powder for: composites, composite coatings, glues, paints
Nano Materials and Processes, Inc.	Nanodiamond (carbon)		4-10 nm initial crystal size, graphene shell
IoLiTec	Nickel	20nm	P(99.8%)
Sisco Research Laboratories Pvt. Ltd.	Nickel	20nm	P(>99.9%) spherical
Sisco Research Laboratories Pvt. Ltd.	Nickel	20nm	P(>99.9%) spherical
Applied Nanotech, Inc.	Nickel	25nm	P(>99%)
Applied Nanotech, Inc.	Nickel	25nm	P(>99%)
EPRUI Nanoparticles & Microspheres Co. Ltd	Nickel	30-80nm	P(>99.5%); cubic
EPRUI Nanoparticles & Microspheres Co. Ltd	Nickel	30-80nm	P(>99.5%); cubic
Marketech International	Nickel	35nm	
SkySpring Nanomaterials, Inc.	Nickel	40-60nm	P(99.9%)
SkySpring Nanomaterials, Inc.	Nickel	40-60nm	P(99.9%)
SkySpring Nanomaterials, Inc.	Nickel	45-55nm	P(92.65%), carbonyl nickel
SkySpring Nanomaterials, Inc.	Nickel	45-55nm	P(92.65%), carbonyl nickel
QuantumSphere, Inc.	Nickel	5-20nm	Ni(core)/NiO(shell)
NanoLab	Nickel	50-120nm	P(>99%)
NTbase	Nickel	50nm	P(99.6) spherical
MTI Corporation	Nickel	55nm	
IoLiTec	Nickel	60-80nm	P(99.9%)
SkySpring Nanomaterials, Inc.	Nickel	60-80nm	P(99.9%)
SkySpring Nanomaterials, Inc.	Nickel	60-80nm	P(99.9%)
Inframat Advanced Materials LLC	Nickel	80nm	P(99..5)
MKnano	Nickel	90nm	P(>99%)
MKnano	Nickel	90nm	P(>99%)
Particular GmbH	Platinum	40-70nm	Pure nanoparticle dispersions from laser ablation
Particular GmbH	Platinum	40-70nm	Pure nanoparticle dispersions from laser ablation
Particular GmbH	Platinum	5-10nm	Pure nanoparticle dispersions from laser ablation
Particular GmbH	Platinum	5-10nm	Pure nanoparticle dispersions from laser ablation
Applied Quantum Materials Inc.	Silicon	10 to 200 nm	Non-porous, monodisperse Silicon nanoparticles
Marketech International	Silicon	100nm	Amorphous silicon
Meliorum Technologies Inc.	Silicon	30nm	Monodisperse, P(99.99)
Meliorum Technologies Inc.	Silicon	30nm	Suspended in water, monodisperse, P(99.99)
Sisco Research Laboratories Pvt. Ltd.	Silicon	40nm	P(>99%) crystalline
Sisco Research Laboratories Pvt. Ltd.	Silicon	40nm	P(>99%) crystalline
EPRUI Nanoparticles & Microspheres Co. Ltd	Silicon	50-100nm	P(>99.9); flake
EPRUI Nanoparticles & Microspheres Co. Ltd	Silicon	50-100nm	P(>99.9); flake
IoLiTec	Silicon	60nm	P(>99%)
SkySpring Nanomaterials, Inc.	Silicon	60nm	P(99%), polycrystalline
SkySpring Nanomaterials, Inc.	Silicon	60nm	P(99%), polycrystalline
MTI Corporation	Silicon	<100nm	Crystalline, P(>98)
Meliorum Technologies Inc.	Silicon	<5nm	Monodisperse, P(99.99)
Meliorum Technologies Inc.	Silicon	<5nm	Suspended in water, monodisperse, P(99.99)
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Silver nanoparticles are ideal for development of peptide and protein silver conjugates for use in applications such as blotting, lateral flow assays, LSPR assays, SERS, light microscopy, dark field and transmission electron microscopy (TEM).
CD Bioparticles	Silver		Ideal for antibacterial agents, metal-enhanced fluorescence (MEF), SERS, sensor development and drug delivery.
CD Bioparticles	Silver		Ideal for antibacterial agents, metal-enhanced fluorescence (MEF), SERS, sensor development and drug delivery.
CD Bioparticles	Silver		Ideal for antibacterial agents, metal-enhanced fluorescence (MEF), SERS, sensor development and drug delivery.
CD Bioparticles	Silver		Ideal for antibacterial agents, metal-enhanced fluorescence (MEF), SERS, sensor development and drug delivery.
CD Bioparticles	Silver		Ideal for antibacterial agents, metal-enhanced fluorescence (MEF), SERS, sensor development and drug delivery.
CD Bioparticles	Silver		Ideal for antibacterial agents, metal-enhanced fluorescence (MEF), SERS, sensor development and drug delivery.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		As negative control to other functionalized silver nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
CD Bioparticles	Silver		Ideal for Medium Covalent conjugation of antibodies, proteins and other ligands using standard EDC/NHS coupling chemistry.
